file_path,bpm,bpm_confidence,key,key_confidence,duration,sample_rate,bitrate,analysis_status,error_reason
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\E-40 - Rappers Ball ft. Too $hort, K-Ci.mp3",89.29,1.0,C# minor,0.6422,263.736,48000,246085,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eazy E - Eazy Er Said Than Dunn.mp3,104.17,1.0,G# major,0.6617,249.984,48000,231906,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eazy-E - Only If You Want It.mp3,93.75,1.0,G minor,0.7705,187.68,48000,212168,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eazy-E - Real Muthaphuckkin Gs.mp3,85.23,1.0,G# minor,0.6897,286.368,48000,240983,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ecstasy.mp3,78.12,1.0,D minor,0.7683,343.632,48000,245918,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eightball - Starships And Rockets.mp3,86.54,1.0,D# minor,0.6536,257.736,48000,206462,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Cleanin Out My Closet.mp3,148.03,1.0,A minor,0.8522,312.36,48000,237345,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - My Name Is.mp3,86.54,1.0,G minor,0.686,248.16,48000,265296,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Stan ft. Dido.mp3,160.71,1.0,G# minor,0.8858,488.688,48000,257160,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - The Real Slim Shady.mp3,104.17,1.0,D# major,0.7294,268.056,48000,279221,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - The Way I Am.mp3,114.8,1.0,A minor,0.8521,302.136,48000,251892,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Till I Collapse.mp3,170.45,1.0,C# minor,0.8217,298.584,48000,243758,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem ⧸ Nail in the coffin.mp3,86.54,1.0,G# minor,0.8471,290.112,48000,184111,OK,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem, Dr. Dre - Forgot About Dre ft. Hittman.mp3",133.93,1.0,G minor,0.8315,314.352,48000,202486,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\EPMD - Da Joint.mp3,90.73,1.0,D# major,0.839,328.464,48000,132368,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\EPMD - Head Banger.mp3,96.98,1.0,G# minor,0.7138,291.792,48000,191187,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\EPMD - So Whatcha Sayin.mp3,102.27,1.0,F minor,0.7099,271.488,48000,213045,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\EPMD - Strictly Business.mp3,96.98,1.0,G minor,0.8235,245.112,48000,260156,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\EPMD - You Gots To Chill.mp3,100.45,1.0,C# minor,0.7436,220.512,48000,203256,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eric B. & Rakim - Dont Sweat The Technique.mp3,108.17,1.0,G minor,0.6599,199.824,48000,234908,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eric B. & Rakim - I Aint No Joke.mp3,104.17,1.0,G# minor,0.719,232.488,48000,272174,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eric B. & Rakim - I Know You Got Soul.mp3,104.17,1.0,G# minor,0.6642,287.064,48000,275352,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eric B. & Rakim - Juice.mp3,114.8,1.0,G minor,0.7648,226.032,48000,253934,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eric B. & Rakim - Let The Rhythm Hit Em.mp3,108.17,1.0,G# major,0.7739,372.72,48000,267502,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eric B. & Rakim - Microphone Fiend.mp3,93.75,1.0,G# minor,0.6361,258.024,48000,257127,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eric B. & Rakim - Paid In Full.mp3,98.68,1.0,G# major,0.6651,219.72,48000,244819,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eve - Let Me Blow Ya Mind ft. Gwen Stefani.mp3,90.73,1.0,F# major,0.6803,246.24,48000,235677,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eve - Love Is Blind.mp3,117.19,1.0,C major,0.7064,218.688,48000,253939,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eve - Tambourine.mp3,102.27,1.0,E minor,0.7374,190.848,48000,284698,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eve - Whos That Girl？.mp3,96.98,1.0,A# minor,0.8224,225.072,48000,268462,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fabolous - Breathe.mp3,165.44,1.0,A# major,0.8487,259.008,48000,260599,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fat Boys - Human Beat Box.mp3,133.93,1.0,C minor,0.798,141.312,48000,223322,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Foxy Brown - Big Bad Mama ft. Dru Hill.mp3,106.13,1.0,G# minor,0.7031,323.112,48000,230087,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Foxy Brown - Ill Be ft. JAŸ-Z.mp3,106.13,1.0,F# minor,0.6372,180.984,48000,266896,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fugees - Fu-Gee-La.mp3,90.73,1.0,C minor,0.81,245.832,48000,269930,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fugees - Killing Me Softly With His Song.mp3,93.75,1.0,A minor,0.6361,253.968,48000,238408,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fugees - Nappy Heads.mp3,96.98,1.0,C# major,0.7627,280.416,48000,252668,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fugees - Ready Or Not.mp3,89.29,1.0,A# minor,0.8409,277.464,48000,252130,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fugees - Vocab.mp3,170.45,1.0,C major,0.6634,242.544,48000,237774,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Funky 4+1 Thats The Joint.mp3,106.13,1.0,D minor,0.6763,327.072,48000,246901,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\G-Unit - Poppin Them Thangs.mp3,175.78,1.0,F# minor,0.8765,247.704,48000,241501,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\G-Unit - Stunt 101.mp3,127.84,1.0,A major,0.8389,269.616,48000,237672,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gang Starr - Code Of The Street.mp3,96.98,1.0,D major,0.7875,219.768,48000,212929,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gang Starr - DWYCK ft. Nice & Smooth.mp3,98.68,1.0,G major,0.8739,267.312,48000,238005,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gang Starr - Full Clip.mp3,95.34,1.0,G# major,0.7084,218.52,48000,242161,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gang Starr - Mass Appeal.mp3,95.34,1.0,F minor,0.7677,225.648,48000,269044,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gang Starr - Take It Personal.mp3,96.98,1.0,G major,0.6907,187.608,48000,270832,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gangsta Gangsta.mp3,130.81,1.0,G# minor,0.7033,336.96,48000,268356,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gangstarr-Above The Clouds.mp3,86.54,1.0,G minor,0.7585,225.48,48000,200811,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys - 6 Feet Deep.mp3,137.2,1.0,G# major,0.821,363.24,48000,208260,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys - Damn It Feels Good To Be A Gangsta.mp3,89.29,1.0,A minor,0.7893,277.776,48000,189860,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys - Mind of a Lunatic.mp3,92.21,1.0,D# minor,0.7482,326.928,48000,205309,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys - Mind Playing Tricks on Me.mp3,93.75,1.0,F minor,0.63,298.968,48000,188136,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\GETO BOYS - STILL.mp3,175.78,1.0,E minor,0.6638,240.24,48000,248556,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys-Mind Playing Tricks on Me.mp3,93.75,1.0,F minor,0.6301,311.184,48000,157304,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ghetto Cowboy.mp3,85.23,1.0,F major,0.9261,325.488,48000,272479,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ghostface Killah： winter warz.mp3,98.68,1.0,G# minor,0.7322,280.68,48000,209554,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gnarls Barkley - Crazy.mp3,112.5,1.0,C minor,0.8409,180.648,48000,255605,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Goodie Mob - Black Ice ft. Outkast.mp3,100.45,1.0,E minor,0.8691,213.048,48000,283123,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Goodie Mob - Cell Therapy.mp3,165.44,1.0,D# minor,0.6634,260.952,48000,252984,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Goodie Mob - Dirty South ft. Big Boi.mp3,92.21,1.0,E minor,0.7796,231.0,48000,228997,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Goodie Mob - They Dont Dance No Mo.mp3,156.25,1.0,D minor,0.7381,263.112,48000,250507,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Grandmaster Flash & The Furious Five - The Message.mp3,100.45,1.0,G# minor,0.6892,359.28,48000,167824,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\grandmaster flash & the furious five - white lines.mp3,117.19,1.0,D minor,0.8423,444.528,48000,191470,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Grandmaster Melle Mel ＂Beat Street Breakdown＂.mp3,108.17,1.0,C# minor,0.7393,282.24,48000,146612,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Greg Street - Good Day ft. Nappy Roots.mp3,93.75,1.0,G# minor,0.7143,237.456,48000,223407,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Harder Than You Think.mp3,102.27,0.8771,F# major,0.8221,242.64,48000,274233,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Heart Of The City.mp3,170.45,1.0,A# minor,0.7196,223.032,48000,242099,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Heather B - Do You.mp3,181.45,1.0,A major,0.7706,244.296,48000,240549,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Heather B. - All Glocks Down.mp3,90.73,1.0,D# minor,0.6918,253.752,48000,174770,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Heavy D & The Boyz - Now That We Found Love ft. Aaron Hall.mp3,119.68,1.0,G minor,0.8752,258.0,48000,272223,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Heltah Skeltah & OGC - Leflaur Leflah Eshkoshka.mp3,92.21,1.0,E minor,0.8046,243.192,48000,245986,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Heltah Skeltah - Operation Lockdown.mp3,93.75,1.0,F minor,0.8911,244.92,48000,250569,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Hieroglyphics - You Never Knew.mp3,92.29,1.0,F# major,0.764,241.006,44100,180946,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\House of Pain - Jump Around.mp3,106.13,1.0,E minor,0.9074,241.416,48000,264389,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\I Cant Live Without My Radio.mp3,119.68,1.0,E minor,0.7308,327.432,48000,254251,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice Cube - Check Yo Self.mp3,102.27,1.0,F# major,0.7014,328.44,48000,254022,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice Cube - Friday.mp3,93.75,1.0,A# minor,0.665,233.928,48000,242026,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice Cube - It Was A Good Day.mp3,165.44,1.0,F minor,0.6615,306.384,48000,248476,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice Cube - No Vaseline.mp3,104.17,1.0,E minor,0.6524,313.944,48000,181911,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice T Colors.mp3,90.73,1.0,E major,0.7174,273.672,48000,185195,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice-T - 6 N the Mornin.mp3,92.21,1.0,A minor,0.7221,438.12,48000,180485,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice-T - Im Your Pusher.mp3,108.17,1.0,E major,0.7633,337.296,48000,217420,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\IceCube - Check Yo Self.mp3,102.27,1.0,C# major,0.6579,273.744,48000,221333,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Introduction to Business Chapter 1.mp3,133.93,1.0,B minor,0.6854,208.968,48000,217796,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Isis - Rebel Soul.mp3,104.17,1.0,G minor,0.7277,253.152,48000,255698,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\It Feels so Good.mp3,119.68,1.0,G minor,0.7324,368.064,48000,246295,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Its A Demo - Kool G Rap.mp3,98.68,1.0,B minor,0.6375,236.28,48000,238212,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Its Hard Being The Kane - Big Daddy Kane.mp3,114.8,1.0,D# major,0.8919,294.432,48000,246735,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\J. Cole - Apparently.mp3,133.93,1.0,A minor,0.8062,299.76,48000,245004,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\J. Cole - Crooked Smile ft. TLC.mp3,81.52,1.0,G minor,0.8501,335.304,48000,242106,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\J.J. Fad - Supersonic.mp3,130.81,1.0,G# minor,0.6518,237.48,48000,273888,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ja Rule - Always On Time ft. Ashanti.mp3,96.98,1.0,C minor,0.7541,242.376,48000,279644,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ja Rule - Between Me & You ft. Christina Milian.mp3,93.75,1.0,F major,0.8356,234.696,48000,272092,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ja Rule - Living it Up.mp3,106.13,1.0,C# major,0.7263,232.104,48000,166909,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ja Rule - Mesmerize ft. Ashanti ft. Ashanti.mp3,181.45,1.0,F minor,0.7939,345.36,48000,257913,OK,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ja Rule - Put It On Me ft. Vita, Lil Mo.mp3",93.75,1.0,C# major,0.6956,284.568,48000,248457,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jadakiss - Why ft. Anthony Hamilton.mp3,112.5,1.0,F minor,0.7277,251.76,48000,246421,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jagged Edge - Lets Get Married ft. Reverend Run.mp3,110.29,1.0,D# minor,0.7768,209.952,48000,251042,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jay-Z & Kanye West - Ni＊＊as In Paris.mp3,140.62,1.0,F minor,0.8508,251.376,48000,243281,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\JAŸ-Z - Big Pimpin ft. UGK.mp3,137.2,1.0,G# minor,0.7507,306.936,48000,263305,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\JAŸ-Z - Dirt Off Your Shoulder.mp3,165.44,1.0,F minor,0.69,210.84,48000,246562,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\JAŸ-Z - Song Cry.mp3,85.23,1.0,D minor,0.7173,296.952,48000,255978,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jedi Mind Tricks - ＂Heavy Metal Kings＂.mp3,92.21,1.0,D# minor,0.8495,273.192,48000,270100,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jedi Mind Tricks - ＂I Who Have Nothing＂.mp3,87.89,1.0,G minor,0.8563,284.088,48000,192719,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jedi Mind Tricks - ＂Uncommon Valor： A Vietnam Story＂.mp3,187.5,1.0,E minor,0.6943,251.664,48000,222045,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jeezy - My Hood.mp3,100.45,1.0,D# major,0.8343,242.208,48000,255420,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jeezy - Soul Survivor ft. Akon.mp3,165.44,1.0,C# minor,0.6789,264.696,48000,244446,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jeru The Damaja - Come Clean.mp3,87.89,1.0,F minor,0.6544,286.464,48000,195005,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jeru The Damaja - Me Or The Papes.mp3,85.23,1.0,C# major,0.7999,233.736,48000,207662,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jeru The Damaja - Ya Playin Yaself.mp3,92.21,1.0,G major,0.6896,481.152,48000,206840,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Joe Budden - Pray For Me LYRICS.mp3,43.27,1.0,C# minor,0.8184,303.168,48000,206167,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\JT MONEY - ho problems.mp3,102.27,1.0,E minor,0.6813,214.776,48000,232202,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jurassic 5 - Whats Golden.mp3,93.75,1.0,A# major,0.8337,194.856,48000,246424,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Juvenile - 400 Degreez.mp3,96.98,1.0,G minor,0.7933,249.72,48000,250625,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Juvenile - Back That Ass Up.mp3,95.34,1.0,G minor,0.8376,264.12,48000,251664,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Juvenile - U Understand.mp3,100.45,1.0,G minor,0.7909,232.032,48000,263470,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\K Carbon - What They Like.mp3,160.71,1.0,F minor,0.6618,162.048,48000,245562,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kanye West - All Falls Down ft. Syleena Johnson.mp3,90.73,1.0,G minor,0.6492,245.04,48000,244787,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kanye West - Gold Digger ft. Jamie Foxx.mp3,92.21,1.0,G minor,0.6796,221.064,48000,224636,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kanye West - Jesus Walks.mp3,87.89,1.0,A# minor,0.6919,246.408,48000,236698,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kanye West - Through The Wire.mp3,82.72,1.0,A minor,0.7045,295.008,48000,199630,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kanye West - Touch The Sky ft. Lupe Fiasco.mp3,106.13,1.0,E minor,0.6671,325.464,48000,238515,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Keith Murray-Most Beautifullest Thing In This World.mp3,93.75,1.0,E minor,0.8879,226.2,48000,160655,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kendrick Lamar - Alright.mp3,110.29,1.0,G major,0.8071,414.696,48000,237967,OK,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kendrick Lamar - Bitch, Dont Kill My Vibe.mp3",133.93,1.0,C# major,0.749,312.696,48000,247495,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kendrick Lamar - King Kunta.mp3,108.17,1.0,F# minor,0.7048,237.072,48000,238264,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kendrick Lamar - Swimming Pools.mp3,74.01,1.0,C# minor,0.7913,231.288,48000,240515,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kool G Rap & DJ Polo - Ill Street Blues.mp3,175.78,1.0,D major,0.7586,235.128,48000,245538,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kool G Rap & DJ Polo - On The Run.mp3,98.68,1.0,E major,0.7478,259.56,48000,232306,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kool G Rap & DJ Polo - Road To The Riches.mp3,98.68,1.0,F# minor,0.7381,301.152,48000,195128,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kool G Rap - Men at Work.mp3,112.5,1.0,G minor,0.7055,305.448,48000,227941,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kool Moe Dee - Death Blow.mp3,106.13,1.0,C# minor,0.6863,288.216,48000,256319,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kool Moe Dee - How Ya Like Me Now.mp3,104.17,1.0,C# major,0.7047,237.144,48000,279800,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kool Moe Dee - I Go to Work.mp3,125.0,1.0,F# minor,0.6882,282.84,48000,260123,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kris Kross - Jump.mp3,102.27,1.0,F# minor,0.8166,197.52,48000,241322,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\KRS-One - Sound of da Police.mp3,95.34,1.0,G# minor,0.7055,260.376,48000,195101,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\KRS-One - Step Into A World.mp3,93.75,1.0,F major,0.7278,274.584,48000,219907,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kurtis Blow-The Breaks.mp3,112.5,1.0,E minor,0.8769,471.576,48000,253576,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\L.O.X. - Wild Out.mp3,87.89,1.0,D# minor,0.8655,246.456,48000,229235,OK,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\L.O.X., Drag-On, Eve - Ryde Or Die, Chick.mp3",95.34,1.0,G# minor,0.6298,243.312,48000,258381,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lauryn Hill - Lost Ones.mp3,95.34,1.0,G major,0.9069,340.056,48000,194886,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lil Jon & The East Side Boyz - Get Low.mp3,100.45,1.0,C minor,0.8053,336.048,48000,259241,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lil Kim - Crush On You Explicit Version.mp3,89.29,1.0,D major,0.6767,278.304,48000,172499,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lil Kim - Queen B＊tch HD.mp3,85.23,1.0,F# minor,0.9321,196.896,48000,225393,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lil Kim - The Jump Off.mp3,104.17,1.0,C# minor,0.7058,232.32,48000,271234,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lil Kim ft. Lil Cease - Crush On You.mp3,89.29,1.0,D major,0.6869,230.928,48000,236318,OK,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lil Kim ft. Missy Elliott, Da Brat, Left Eye, Angie Martinez - Not Tonight.mp3",100.45,1.0,B minor,0.7906,264.144,48000,252025,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lil Wayne - Earthquake.mp3,100.45,1.0,D minor,0.943,319.368,48000,145737,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lin Que ＂Let It Fall＂.mp3,90.73,1.0,B minor,0.7174,247.536,48000,175452,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Little Brother - Atari 2600.mp3,160.71,1.0,D# minor,0.8097,275.448,48000,145869,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Little Brother - Lovin It.mp3,165.44,0.9786,D minor,0.7232,237.936,48000,231122,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LL COOL J - Around The Way Girl.mp3,100.45,1.0,D# minor,0.6796,283.848,48000,243938,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LL COOL J - Doin It.mp3,93.75,1.0,A minor,0.6868,229.224,48000,262486,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LL COOL J - I Need Love.mp3,87.89,1.0,A minor,0.6983,253.968,48000,282525,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LL Cool J - I Shot Ya Remix.mp3,86.54,1.0,B minor,0.6367,249.72,48000,240953,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LL COOL J - Im Bad.mp3,89.29,1.0,G# minor,0.6443,291.048,48000,261784,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LL COOL J - Mama Said Knock You Out.mp3,102.27,1.0,E major,0.7522,296.784,48000,245135,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LL Cool J-Rock The Bells.mp3,98.68,1.0,G# minor,0.7381,242.376,48000,212424,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lords Of The Underground - Chief Rocka.mp3,100.45,1.0,F minor,0.7122,244.68,48000,272533,OK,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lost Boyz - Jeeps, Lex Coups, Bimaz & Benz.mp3",89.29,1.0,G# minor,0.8538,246.864,48000,215060,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lost Boyz - Lifestyles Of The Rich And Shameless.mp3,92.21,1.0,F# minor,0.7164,234.024,48000,246751,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lost Boyz - Renee.mp3,92.21,1.0,C major,0.694,286.008,48000,225159,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ludacris - Act A Fool.mp3,112.5,1.0,E major,0.7797,273.648,48000,260488,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ludacris - Get Back.mp3,170.45,1.0,D minor,0.6299,349.848,48000,252231,OK,
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ludacris - Move B＊＊＊H ft. Mystikal, I-20.mp3",119.68,1.0,C# minor,0.8507,228.816,48000,241906,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ludacris - Southern Hospitality ft. Pharrell.mp3,95.34,1.0,B major,0.7934,286.848,48000,243264,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ludacris - Whats Your Fantasy ft. Shawnna.mp3,93.75,1.0,G# minor,0.7204,244.968,48000,271802,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Luniz - I Got 5 On It Lyrics in discription..mp3,175.78,1.0,F major,0.6742,256.776,48000,239821,OK,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LUNIZ - I GOT 5 ON IT.mp3,175.78,1.0,F minor,0.6739,256.248,48000,236647,OK,
