file_path,original_name,cleaned_name,status,source,notes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Thug Luv.mp3,Thug Luv.mp3,Thug Luv.mp3,NO_CHANGE_NEEDED,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s–60s Hits.mp3","Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s–60s Hits.mp3","Timeless Old Jazz Classics Frank Sinatra, Nat King Cole, Louis Armstrong Golden 50s - 60s Hits.m",PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith - New Album： American Ride - You cant read my mind.mp3,Toby Keith - New Album： American Ride - You cant read my mind.mp3,Toby Keith - You Cant Read My Mind.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith Old toy trains.mp3,Toby Keith Old toy trains.mp3,Toby Keith - Old Toy Trains.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith That Dont Make Me A Bad Guy lyric video.mp3,Toby Keith That Dont Make Me A Bad Guy lyric video.mp3,Toby Keith - That Dont Make Me a Bad Guy.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith You Aint Much Fun.mp3,Toby Keith You Aint Much Fun.mp3,Toby Keith - You Aint Much Fun.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\TOBY KEITHS Drinks After Work HD.mp3,TOBY KEITHS Drinks After Work HD.mp3,Toby Keiths - Drinks After Work.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Toccata and Fugue in D Minor.mp3,Toccata and Fugue in D Minor.mp3,Toccata And - Fugue in D Minor.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\TOESUP x @IOVA - Mondays ｜ Official Visualizer.mp3,TOESUP x @IOVA - Mondays ｜ Official Visualizer.mp3,Toesup X - Mondays.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Touch It.mp3,Touch It.mp3,Touch It.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Travesuras - Nicky Jam ｜ Video Oficial.mp3,Travesuras - Nicky Jam ｜ Video Oficial.mp3,Travesuras - Nicky Jam.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000\True kash x Plug Party.mp3,True kash x Plug Party.mp3,True Kash - X Plug Party.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Heathens.mp3,twenty one pilots： Heathens.mp3,Twenty One Pilots - Heathens.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Stressed Out.mp3,twenty one pilots： Stressed Out.mp3,Twenty One Pilots - Stressed Out.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TWILIGHT FORCE - Magic of a New Dawn (Lyric Video) ｜ Napalm Records.mp3,TWILIGHT FORCE - Magic of a New Dawn (Lyric Video) ｜ Napalm Records.mp3,Twilight Force - Magic of a New Dawn.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\TYTE AND WIZZ HAVINN - Ask Around ｜ @DAREALTYTE.mp3,TYTE AND WIZZ HAVINN - Ask Around ｜ @DAREALTYTE.mp3,Tyte and Wizz Havinn - Ask Around.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\TYTE SpliffJit & C Stunna - Whole 9 ｜ @DAREALTYTE.mp3,TYTE SpliffJit & C Stunna - Whole 9 ｜ @DAREALTYTE.mp3,Tyte Spliffjit & C Stunna - Whole 9.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,Ultramagnetic Mcs - Ego Tripping.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Una Lady Como Tú - MTZ Manuel Turizo ｜ Video Oficial.mp3,Una Lady Como Tú - MTZ Manuel Turizo ｜ Video Oficial.mp3,Una Lady Como Tú - Mtz Manuel Turizo.mp3,PATH_NOT_FOUND,auto_cleaned,cleaned:1
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Blood Empress (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Blood Empress (Official Video) ｜ Napalm Records.mp3,Unleash the Archers - Blood Empress.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Falsewave (Official Lyric Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Falsewave (Official Lyric Video) ｜ Napalm Records.mp3,Unleash the Archers - Falsewave.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Ghosts In The Mist (Official Performance Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Ghosts In The Mist (Official Performance Video) ｜ Napalm Records.mp3,Unleash the Archers - Ghosts in the Mist.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Green & Glass (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Green & Glass (Official Video) ｜ Napalm Records.mp3,Unleash the Archers - Green & Glass.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Seeking Vengeance (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Seeking Vengeance (Official Video) ｜ Napalm Records.mp3,Unleash the Archers - Seeking Vengeance.mp3,PATH_NOT_FOUND,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000\Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3","Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3","Vaaste Song: - Dhvani Bhanushali, Tanishk Bagchi Nikhil Dsouza Bhushan Kumar Radhika R, Vinay.mp3",READY,auto_cleaned,cleaned:1
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Van Halen - Eruption⧸You Really Got Me.mp3,Van Halen - Eruption⧸You Really Got Me.mp3,Van Halen - Eruption You Really Got Me.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Verdi - Rigoletto： La Donna E Mobile.mp3,Verdi - Rigoletto： La Donna E Mobile.mp3,Verdi - Rigoletto.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Verdi’s Anvil Chorus from Il trovatore.mp3,Verdi’s Anvil Chorus from Il trovatore.mp3,Verdi's Anvil - Chorus From Il Trovatore.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Dinos and Dragons (Official Video) ｜ Napalm Records.mp3,VICTORIUS - Dinos and Dragons (Official Video) ｜ Napalm Records.mp3,Victorius - Dinos and Dragons.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Mighty Magic Mammoth (Official Video) ｜ Napalm Records.mp3,VICTORIUS - Mighty Magic Mammoth (Official Video) ｜ Napalm Records.mp3,Victorius - Mighty Magic Mammoth.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Night Of The Nuclear Ninja (Official Lyric Video) ｜ Napalm Records.mp3,VICTORIUS - Night Of The Nuclear Ninja (Official Lyric Video) ｜ Napalm Records.mp3,Victorius - Night of the Nuclear Ninja.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Victorious Dinogods (Official Lyric Video) ｜ Napalm Records.mp3,VICTORIUS - Victorious Dinogods (Official Lyric Video) ｜ Napalm Records.mp3,Victorius - Victorious Dinogods.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Armada (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Armada.mp3,READY,auto_cleaned,path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Clocks (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Clocks.mp3,READY,auto_cleaned,path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Hellfire (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Hellfire.mp3,READY,auto_cleaned,path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Legion Of The Seas (Official Video)｜ Napalm Records.mp3,Visions of Atlantis - Legion of the Seas.mp3,READY,auto_cleaned,path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Master the Hurricane (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Master the Hurricane.mp3,READY,auto_cleaned,path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Melancholy Angel (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Melancholy Angel.mp3,READY,auto_cleaned,path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - MONSTERS (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Monsters.mp3,READY,auto_cleaned,path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Pirates Will Return (Official Live Video) ｜ Napalm Records.mp3,Visions of Atlantis - Pirates Will Return.mp3,READY,auto_cleaned,path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Release My Symphony (live) ｜ Napalm Records.mp3,Visions of Atlantis - Release My Symphony.mp3,READY,auto_cleaned,cleaned:1; path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Tonight I'm Alive (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Tonight I'm Alive.mp3,READY,auto_cleaned,path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Wanderers (Live) ｜ Napalm Records.mp3,Visions of Atlantis - Wanderers.mp3,READY,auto_cleaned,cleaned:1; path_resolved
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Vivaldi： Il Giustino, RV 717 ⧸ Act 2 - ＂Vedrò con mio diletto＂.mp3","Vivaldi： Il Giustino, RV 717 ⧸ Act 2 - ＂Vedrò con mio diletto＂.mp3","Vivaldi: Il - Giustino, Rv 717 Act 2.mp3",READY,auto_cleaned,cleaned:1
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Armageddon (Official Video) ｜ Napalm Records.mp3,WARKINGS - Armageddon (Official Video) ｜ Napalm Records.mp3,Warkings - Armageddon.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Fight (Official Video) ｜ Napalm Records.mp3,WARKINGS - Fight (Official Video) ｜ Napalm Records.mp3,Warkings - Fight.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Hangman's Night (ft. DOMINUM) (Official Video) ｜ Napalm Records.mp3,WARKINGS - Hangman's Night (ft. DOMINUM) (Official Video) ｜ Napalm Records.mp3,Warkings - Hangman's Night (Ft. Dominum).mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Monsters feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,WARKINGS - Monsters feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,Warkings - Monsters Feat. Morgana Le Fay.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - To The King (Lyric Video) ｜ Napalm Records.mp3,WARKINGS - To The King (Lyric Video) ｜ Napalm Records.mp3,Warkings - To the King.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS ft. The Queen of the Damned - Odin's Sons (Official Video) ｜ Napalm Records.mp3,WARKINGS ft. The Queen of the Damned - Odin's Sons (Official Video) ｜ Napalm Records.mp3,Warkings ft. the Queen of the Damned - Odin's Sons.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Warren Haynes-Blue radio.mp3,Warren Haynes-Blue radio.mp3,Warren Haynes - blue Radio.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Waylon Jennings ＂The Devil's Right Hand＂.mp3,Waylon Jennings ＂The Devil's Right Hand＂.mp3,Waylon Jennings.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Welcome to My Nightmare.mp3,Welcome to My Nightmare.mp3,Welcome To - My Nightmare.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Whats The Difference.mp3,Whats The Difference.mp3,Whats the Difference.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Why Not.mp3,Why Not.mp3,Why Not.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Willie Dixon-Im Your Hoochie Coochie Man.mp3,Willie Dixon-Im Your Hoochie Coochie Man.mp3,Willie Dixon-im - Your Hoochie Coochie Man.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Willie Dixon-The Little Red Rooster.mp3,Willie Dixon-The Little Red Rooster.mp3,Willie Dixon-the - Little Red Rooster.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Willie Dixon-The Same Thing.mp3,Willie Dixon-The Same Thing.mp3,Willie Dixon-the - Same Thing.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Willie Dixon-The Seventh Son.mp3,Willie Dixon-The Seventh Son.mp3,Willie Dixon-the - Seventh Son.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Wilson Pickett   Born To Be Wild.mp3,Wilson Pickett   Born To Be Wild.mp3,Wilson Pickett - Born to Be Wild.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Fellows Of The Hammer (Lyric Video) ｜ Napalm Records.mp3,WIND ROSE - Fellows Of The Hammer (Lyric Video) ｜ Napalm Records.mp3,Wind Rose - Fellows of the Hammer.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Gates Of Ekrund (Official Video) ｜ Napalm Records.mp3,WIND ROSE - Gates Of Ekrund (Official Video) ｜ Napalm Records.mp3,Wind Rose - Gates of Ekrund.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Mine Mine Mine! (Official Video) ｜ Napalm Records.mp3,WIND ROSE - Mine Mine Mine! (Official Video) ｜ Napalm Records.mp3,Wind Rose - Mine Mine Mine!.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Son of a Thousand Nights (2022 Version) ｜ Napalm Records.mp3,WIND ROSE - Son of a Thousand Nights (2022 Version) ｜ Napalm Records.mp3,Wind Rose - Son of a Thousand Nights.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Together We Rise (Official Video) ｜ Napalm Records.mp3,WIND ROSE - Together We Rise (Official Video) ｜ Napalm Records.mp3,Wind Rose - Together We Rise.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIZARDTHRONE - Black Hole Quantum Thermodynamics (Official Video) ｜ Napalm Records.mp3,WIZARDTHRONE - Black Hole Quantum Thermodynamics (Official Video) ｜ Napalm Records.mp3,Wizardthrone - Black Hole Quantum Thermodynamics.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\X - Nicky Jam x J. Balvin ｜ Video Oficial.mp3,X - Nicky Jam x J. Balvin ｜ Video Oficial.mp3,X - Nicky Jam X J. Balvin.mp3,PATH_NOT_FOUND,auto_cleaned,cleaned:1
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - 200 Years (Official Video) ｜ Napalm Records.mp3,XANDRIA - 200 Years (Official Video) ｜ Napalm Records.mp3,Xandria - 200 Years.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Ghosts (Official Video) ｜ Napalm Records.mp3,XANDRIA - Ghosts (Official Video) ｜ Napalm Records.mp3,Xandria - Ghosts.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Live The Tale (Official Video) ｜ Napalm Records.mp3,XANDRIA - Live The Tale (Official Video) ｜ Napalm Records.mp3,Xandria - Live the Tale.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - My Curse Is My Redemption (Summer 80's Remix) (Visualizer) ｜ Napalm Records.mp3,XANDRIA - My Curse Is My Redemption (Summer 80's Remix) (Visualizer) ｜ Napalm Records.mp3,Xandria - My Curse is My Redemption.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - No Time To Live Forever (Official Video) ｜ Napalm Records.mp3,XANDRIA - No Time To Live Forever (Official Video) ｜ Napalm Records.mp3,Xandria - No Time to Live Forever.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Reborn (Official Video) ｜ Napalm Records.mp3,XANDRIA - Reborn (Official Video) ｜ Napalm Records.mp3,Xandria - Reborn.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Ship Of Doom (Official Animated Video) ｜ Napalm Records.mp3,XANDRIA - Ship Of Doom (Official Animated Video) ｜ Napalm Records.mp3,Xandria - Ship of Doom.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - The Wonders Still Awaiting (Official Video) ｜ Napalm Records.mp3,XANDRIA - The Wonders Still Awaiting (Official Video) ｜ Napalm Records.mp3,Xandria - The Wonders Still Awaiting.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Two Worlds (Official Video) ｜ Napalm Records.mp3,XANDRIA - Two Worlds (Official Video) ｜ Napalm Records.mp3,Xandria - Two Worlds.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Universal (Official Video) ｜ Napalm Records.mp3,XANDRIA - Universal (Official Video) ｜ Napalm Records.mp3,Xandria - Universal.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - You Will Never Be Our God ft. Ralf Scheepers (Official Video) ｜ Napalm Records.mp3,XANDRIA - You Will Never Be Our God ft. Ralf Scheepers (Official Video) ｜ Napalm Records.mp3,Xandria - You Will Never Be Our God ft. Ralf Scheepers.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Your Stories I'll Remember (Official Video) ｜ Napalm Records.mp3,XANDRIA - Your Stories I'll Remember (Official Video) ｜ Napalm Records.mp3,Xandria - Your Stories I'll Remember.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Xxplosive.mp3,Xxplosive.mp3,Xxplosive.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\You Can't Kill Rock and Roll.mp3,You Can't Kill Rock and Roll.mp3,You Can't - Kill Rock and Roll.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\You Shouldnt Kiss Me Like This-Toby Keith+Lyrics.mp3,You Shouldnt Kiss Me Like This-Toby Keith+Lyrics.mp3,You Shouldnt - Kiss Me Like This-toby Keith+.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Young Jeezy ft Fabo Geeked Up.mp3,Young Jeezy ft Fabo Geeked Up.mp3,Young Jeezy - Ft. Fabo Geeked Up.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Young MC ＂Bust A Move＂.mp3,Young MC ＂Bust A Move＂.mp3,Young MC.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Chicken Fried ｜ The Foundation.mp3,Zac Brown Band - Chicken Fried ｜ The Foundation.mp3,Zac Brown Band - Chicken Fried.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Colder Weather ｜ You Get What You Give.mp3,Zac Brown Band - Colder Weather ｜ You Get What You Give.mp3,Zac Brown Band - Colder Weather You Get What You Give.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Goodbye In Her Eyes ｜ Uncaged.mp3,Zac Brown Band - Goodbye In Her Eyes ｜ Uncaged.mp3,Zac Brown Band - Goodbye in Her Eyes Uncaged.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Jump Right In ｜ Uncaged.mp3,Zac Brown Band - Jump Right In ｜ Uncaged.mp3,Zac Brown Band - Jump Right in Uncaged.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Keep Me In Mind ｜ You Get What You Give.mp3,Zac Brown Band - Keep Me In Mind ｜ You Get What You Give.mp3,Zac Brown Band - Keep Me in Mind You Get What You Give.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Knee Deep Feat. Jimmy Buffett ｜ You Get What You Give.mp3,Zac Brown Band - Knee Deep Feat. Jimmy Buffett ｜ You Get What You Give.mp3,Zac Brown Band - Knee Deep Feat. Jimmy Buffett You Get What You Give.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Sweet Annie ｜ Uncaged.mp3,Zac Brown Band - Sweet Annie ｜ Uncaged.mp3,Zac Brown Band - Sweet Annie Uncaged.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Whatever It Is ｜ The Foundation.mp3,Zac Brown Band - Whatever It Is ｜ The Foundation.mp3,Zac Brown Band - Whatever it is the Foundation.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band Cold Hearted lyrics.mp3,Zac Brown Band Cold Hearted lyrics.mp3,Zac Brown - Band Cold Hearted.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band ~ Free Extended Version.mp3,Zac Brown Band ~ Free Extended Version.mp3,Zac Brown - Band ~ Free Extended Version.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band- Day That I Die W⧸Lyrics.mp3,Zac Brown Band- Day That I Die W⧸Lyrics.mp3,Zac Brown - Band - Day That I Die W - Lyrics.mp3,READY,auto_cleaned,cleaned:1
C:\Users\suppo\Downloads\New Music\Top1000\Zouhair Bahaoui - DÉCAPOTABLE ｜ (زهير البهاوي - دكابوطابل (فيديو كليب حصري.mp3,Zouhair Bahaoui - DÉCAPOTABLE ｜ (زهير البهاوي - دكابوطابل (فيديو كليب حصري.mp3,Zouhair Bahaoui - Décapotable (زهير البهاوي - دكابوطابل (فيديو كليب حصري.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\ช้ำคือเรา -.mp3,ช้ำคือเรา -.mp3,ช้ำคือเรา.mp3,READY,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\“She Get It” 🔥 Daj Dolla ft. OHGEESY, Jeezy Obama & 310BABII -.mp3","“She Get It” 🔥 Daj Dolla ft. OHGEESY, Jeezy Obama & 310BABII -.mp3","She Get - It Daj Dolla ft. Ohgeesy, Jeezy Obama & 310babii.mp3",READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\＂Going Down＂ - Freddie King.mp3,＂Going Down＂ - Freddie King.mp3,Freddie King.mp3,READY,auto_cleaned,
