folder,filename,extension,size_bytes,size_mb
Top1000_HipHop,D.R.S Gangsta Lean.mp3,.mp3,9238753,8.81
Top1000_HipHop,D12 - Fight Music.mp3,.mp3,9914399,9.46
Top1000_HipHop,D12 - My Band ft. Cameo.mp3,.mp3,11258877,10.74
Top1000_HipHop,D12 - Purple Hills.mp3,.mp3,9644496,9.2
Top1000_HipHop,D12 - Quitter.mp3,.mp3,12516116,11.94
Top1000_HipHop,Da Brat - Sittin On Top of the World.mp3,.mp3,8494798,8.1
Top1000_HipHop,Da Brat - Thats What Im Looking For.mp3,.mp3,7932570,7.57
Top1000_HipHop,Dance With The Devil - Immortal Technique.mp3,.mp3,7155299,6.82
Top1000_HipHop,Das EFX - Baknaffek.mp3,.mp3,5824691,5.55
Top1000_HipHop,Das EFX - Looseys.mp3,.mp3,4221538,4.03
Top1000_HipHop,Das EFX - Mic Checka.mp3,.mp3,8210684,7.83
Top1000_HipHop,Das EFX - Real Hip Hop.mp3,.mp3,6306836,6.01
Top1000_HipHop,Das EFX - They Want EFX.mp3,.mp3,7200447,6.87
Top1000_HipHop,Dax - ＂TEMPTATION＂.mp3,.mp3,5980225,5.7
Top1000_HipHop,De La Soul - Breakadawn.mp3,.mp3,8397427,8.01
Top1000_HipHop,De La Soul - Ego Trippin ft. Shortie No Mass.mp3,.mp3,8623714,8.22
Top1000_HipHop,De La Soul - Eye Know ft. Otis Redding.mp3,.mp3,7926749,7.56
Top1000_HipHop,De La Soul - Me Myself and I.mp3,.mp3,6557066,6.25
Top1000_HipHop,De La Soul - Ring Ring Ring.mp3,.mp3,10904225,10.4
Top1000_HipHop,De La Soul - Say No Go.mp3,.mp3,8288622,7.9
Top1000_HipHop,De La Soul - Stakes Is High.mp3,.mp3,8039330,7.67
Top1000_HipHop,Dead Presidents II.mp3,.mp3,7585078,7.23
Top1000_HipHop,dead prez - Hip Hop (Digital Video).mp3,.mp3,8050608,7.68
Top1000_HipHop,dead prez - Mind Sex.mp3,.mp3,8550380,8.15
Top1000_HipHop,Diamond D And The Psychotic Neurotics - Sally Got A One Track Mind.mp3,.mp3,7170977,6.84
Top1000_HipHop,Digable Planets - 9th Wonder.mp3,.mp3,6306411,6.01
Top1000_HipHop,Digable Planets - Rebirth of Slick.mp3,.mp3,8810047,8.4
Top1000_HipHop,Digable Planets - Where Im From.mp3,.mp3,7213339,6.88
Top1000_HipHop,Digital Underground - The Humpty Dance.mp3,.mp3,10752655,10.25
Top1000_HipHop,Dilated Peoples - Worst Comes To Worst.mp3,.mp3,5101388,4.87
Top1000_HipHop,DJ Jazzy Jeff & The Fresh Prince - Summertime.mp3,.mp3,8364115,7.98
Top1000_HipHop,DJ Kool - Let me clear my Throat.mp3,.mp3,7848091,7.48
Top1000_HipHop,DJ Quik - Born and Raised In Compton.mp3,.mp3,7901520,7.54
Top1000_HipHop,DJ Quik - Dollaz + Sense.mp3,.mp3,11465050,10.93
Top1000_HipHop,DJ Quik - Quik Is The Name.mp3,.mp3,5726886,5.46
Top1000_HipHop,DJ Quik - Sweet Black Pussy.mp3,.mp3,5998590,5.72
Top1000_HipHop,DJ Quik - Tonite.mp3,.mp3,8705569,8.3
Top1000_HipHop,DMX - Party Up.mp3,.mp3,6044156,5.76
Top1000_HipHop,DMX - Ruff Ryders Anthem.mp3,.mp3,7063142,6.74
Top1000_HipHop,DMX - Slippin.mp3,.mp3,8138777,7.76
Top1000_HipHop,DMX - Whats My Name？.mp3,.mp3,7383405,7.04
Top1000_HipHop,DMX - Where The Hood At？ HQ.mp3,.mp3,8708582,8.31
Top1000_HipHop,DMX - X Gon Give It To Ya.mp3,.mp3,5992834,5.72
Top1000_HipHop,Doomsday.mp3,.mp3,11702307,11.16
Top1000_HipHop,Doug E Fresh & Slick Rick-The Show.mp3,.mp3,12876332,12.28
Top1000_HipHop,Dr Dre - Nuthin But A ＂G＂ Thang.mp3,.mp3,9157861,8.73
Top1000_HipHop,Dr Dre - Nuthin' But A ＂G＂ Thang [Official Music Video].mp3,.mp3,8998158,8.58
Top1000_HipHop,"Dr. Dre - I Need A Doctor ft. Eminem, Skylar Grey.mp3",.mp3,13082723,12.48
Top1000_HipHop,Dr. Dre - Keep Their Heads Ringin.mp3,.mp3,10284751,9.81
Top1000_HipHop,Dr. Dre Feat. Snoop Dogg - Deep Cover - Deep Cover.mp3,.mp3,7290799,6.95
Top1000_HipHop,Dr. Dre Ft Snoop Dogg - Fuck wit Dre Dray.mp3,.mp3,8546064,8.15
Top1000_HipHop,E-40 - Automatic ft. Fabolous.mp3,.mp3,9403124,8.97
Top1000_HipHop,"E-40 - Captain Save A Hoe ft. The Click, D-Shot, B-Legit, Suga T.mp3",.mp3,8731305,8.33
Top1000_HipHop,"E-40 - Rappers Ball ft. Too $hort, K-Ci.mp3",.mp3,8649296,8.25
Top1000_HipHop,Eazy E - Eazy Er Said Than Dunn.mp3,.mp3,7804301,7.44
Top1000_HipHop,Eazy-E - Only If You Want It.mp3,.mp3,5496647,5.24
Top1000_HipHop,Eazy-E - Real Muthaphuckkin Gs.mp3,.mp3,9331834,8.9
Top1000_HipHop,Ecstasy.mp3,.mp3,11074519,10.56
Top1000_HipHop,Eightball - Starships And Rockets.mp3,.mp3,6657348,6.35
Top1000_HipHop,Eminem - Cleanin Out My Closet.mp3,.mp3,9689776,9.24
Top1000_HipHop,Eminem - My Name Is.mp3,.mp3,8693067,8.29
Top1000_HipHop,Eminem - Stan ft. Dido.mp3,.mp3,16173866,15.42
Top1000_HipHop,Eminem - The Real Slim Shady.mp3,.mp3,10129288,9.66
Top1000_HipHop,Eminem - The Way I Am.mp3,.mp3,10072495,9.61
Top1000_HipHop,Eminem - Till I Collapse.mp3,.mp3,9918232,9.46
Top1000_HipHop,Eminem ⧸ Nail in the coffin.mp3,.mp3,6686849,6.38
Top1000_HipHop,"Eminem, Dr. Dre - Forgot About Dre ft. Hittman.mp3",.mp3,8472161,8.08
Top1000_HipHop,EPMD - Da Joint.mp3,.mp3,5633413,5.37
Top1000_HipHop,EPMD - Head Banger.mp3,.mp3,7143321,6.81
Top1000_HipHop,EPMD - So Whatcha Sayin.mp3,.mp3,7477703,7.13
Top1000_HipHop,EPMD - Strictly Business.mp3,.mp3,8435425,8.04
Top1000_HipHop,EPMD - You Gots To Chill.mp3,.mp3,5622418,5.36
Top1000_HipHop,Eric B. & Rakim - Dont Sweat The Technique.mp3,.mp3,6445534,6.15
Top1000_HipHop,Eric B. & Rakim - I Aint No Joke.mp3,.mp3,8560512,8.16
Top1000_HipHop,Eric B. & Rakim - I Know You Got Soul.mp3,.mp3,10239826,9.77
Top1000_HipHop,Eric B. & Rakim - Juice.mp3,.mp3,7863888,7.5
Top1000_HipHop,Eric B. & Rakim - Let The Rhythm Hit Em.mp3,.mp3,13165402,12.56
Top1000_HipHop,Eric B. & Rakim - Microphone Fiend.mp3,.mp3,8890530,8.48
Top1000_HipHop,Eric B. & Rakim - Paid In Full.mp3,.mp3,7227414,6.89
Top1000_HipHop,Eve - Let Me Blow Ya Mind ft. Gwen Stefani.mp3,.mp3,7653549,7.3
Top1000_HipHop,Eve - Love Is Blind.mp3,.mp3,7510019,7.16
Top1000_HipHop,Eve - Tambourine.mp3,.mp3,7622781,7.27
Top1000_HipHop,Eve - Whos That Girl？.mp3,.mp3,7978759,7.61
Top1000_HipHop,Fabolous - Breathe.mp3,.mp3,9380970,8.95
Top1000_HipHop,Fat Boys - Human Beat Box.mp3,.mp3,3969078,3.79
Top1000_HipHop,Foxy Brown - Big Bad Mama ft. Dru Hill.mp3,.mp3,9946199,9.49
Top1000_HipHop,Foxy Brown - Ill Be ft. JAŸ-Z.mp3,.mp3,6386456,6.09
Top1000_HipHop,Fugees - Fu-Gee-La.mp3,.mp3,8769750,8.36
Top1000_HipHop,Fugees - Killing Me Softly With His Song.mp3,.mp3,7872733,7.51
Top1000_HipHop,Fugees - Nappy Heads.mp3,.mp3,9410254,8.97
Top1000_HipHop,Fugees - Ready Or Not.mp3,.mp3,8973363,8.56
Top1000_HipHop,Fugees - Vocab.mp3,.mp3,7630611,7.28
Top1000_HipHop,Funky 4+1 Thats The Joint.mp3,.mp3,10648589,10.16
Top1000_HipHop,G-Unit - Poppin Them Thangs.mp3,.mp3,7564731,7.21
Top1000_HipHop,G-Unit - Stunt 101.mp3,.mp3,8077221,7.7
Top1000_HipHop,Gang Starr - Code Of The Street.mp3,.mp3,6382332,6.09
Top1000_HipHop,Gang Starr - DWYCK ft. Nice & Smooth.mp3,.mp3,8332323,7.95
Top1000_HipHop,Gang Starr - Full Clip.mp3,.mp3,7086921,6.76
Top1000_HipHop,Gang Starr - Mass Appeal.mp3,.mp3,7879847,7.51
Top1000_HipHop,Gang Starr - Take It Personal.mp3,.mp3,6903518,6.58
Top1000_HipHop,Gangsta Gangsta.mp3,.mp3,11736728,11.19
Top1000_HipHop,Gangstarr-Above The Clouds.mp3,.mp3,5865468,5.59
Top1000_HipHop,Geto Boys - 6 Feet Deep.mp3,.mp3,9516858,9.08
Top1000_HipHop,Geto Boys - Damn It Feels Good To Be A Gangsta.mp3,.mp3,7061221,6.73
Top1000_HipHop,Geto Boys - Mind of a Lunatic.mp3,.mp3,8584468,8.19
Top1000_HipHop,Geto Boys - Mind Playing Tricks on Me.mp3,.mp3,7444535,7.1
Top1000_HipHop,GETO BOYS - STILL.mp3,.mp3,7791077,7.43
Top1000_HipHop,Geto Boys-Mind Playing Tricks on Me.mp3,.mp3,6185859,5.9
Top1000_HipHop,Ghetto Cowboy.mp3,.mp3,11627115,11.09
Top1000_HipHop,Ghostface Killah： winter warz.mp3,.mp3,7370273,7.03
Top1000_HipHop,Gnarls Barkley - Crazy.mp3,.mp3,6193817,5.91
Top1000_HipHop,Goodie Mob - Black Ice ft. Outkast.mp3,.mp3,8501451,8.11
Top1000_HipHop,Goodie Mob - Cell Therapy.mp3,.mp3,8838786,8.43
Top1000_HipHop,Goodie Mob - Dirty South ft. Big Boi.mp3,.mp3,7137479,6.81
Top1000_HipHop,Goodie Mob - They Dont Dance No Mo.mp3,.mp3,8807289,8.4
Top1000_HipHop,Grandmaster Flash & The Furious Five - The Message.mp3,.mp3,7823829,7.46
Top1000_HipHop,grandmaster flash & the furious five - white lines.mp3,.mp3,10856571,10.35
Top1000_HipHop,Grandmaster Melle Mel ＂Beat Street Breakdown＂.mp3,.mp3,5181439,4.94
Top1000_HipHop,Greg Street - Good Day ft. Nappy Roots.mp3,.mp3,6912808,6.59
Top1000_HipHop,Harder Than You Think.mp3,.mp3,8335764,7.95
Top1000_HipHop,Heart Of The City.mp3,.mp3,6796748,6.48
Top1000_HipHop,Heather B - Do You.mp3,.mp3,7406675,7.06
Top1000_HipHop,Heather B. - All Glocks Down.mp3,.mp3,6082234,5.8
Top1000_HipHop,Heavy D & The Boyz - Now That We Found Love ft. Aaron Hall.mp3,.mp3,9352177,8.92
Top1000_HipHop,Heltah Skeltah & OGC - Leflaur Leflah Eshkoshka.mp3,.mp3,7482084,7.14
Top1000_HipHop,Heltah Skeltah - Operation Lockdown.mp3,.mp3,7688818,7.33
Top1000_HipHop,Hieroglyphics - You Never Knew.mp3,.mp3,6224630,5.94
Top1000_HipHop,House of Pain - Jump Around.mp3,.mp3,8381697,7.99
Top1000_HipHop,I Cant Live Without My Radio.mp3,.mp3,11139664,10.62
Top1000_HipHop,Ice Cube - Check Yo Self.mp3,.mp3,10841572,10.34
Top1000_HipHop,Ice Cube - Friday.mp3,.mp3,7544634,7.2
Top1000_HipHop,Ice Cube - No Vaseline.mp3,.mp3,7165417,6.83
Top1000_HipHop,Ice T Colors.mp3,.mp3,6430453,6.13
Top1000_HipHop,Ice-T - 6 N the Mornin.mp3,.mp3,10083888,9.62
Top1000_HipHop,Ice-T - Im Your Pusher.mp3,.mp3,9372180,8.94
Top1000_HipHop,IceCube - Check Yo Self.mp3,.mp3,7597746,7.25
Top1000_HipHop,Introduction to Business Chapter 1.mp3,.mp3,5739206,5.47
Top1000_HipHop,Isis - Rebel Soul.mp3,.mp3,8147391,7.77
Top1000_HipHop,It Feels so Good.mp3,.mp3,11779741,11.23
Top1000_HipHop,Its A Demo - Kool G Rap.mp3,.mp3,7074901,6.75
Top1000_HipHop,Its Hard Being The Kane - Big Daddy Kane.mp3,.mp3,9117998,8.7
Top1000_HipHop,J. Cole - Apparently.mp3,.mp3,9232884,8.81
Top1000_HipHop,J. Cole - Crooked Smile ft. TLC.mp3,.mp3,10868702,10.37
Top1000_HipHop,J.J. Fad - Supersonic.mp3,.mp3,8326030,7.94
Top1000_HipHop,Ja Rule - Always On Time ft. Ashanti.mp3,.mp3,8885652,8.47
Top1000_HipHop,Ja Rule - Between Me & You ft. Christina Milian.mp3,.mp3,8631572,8.23
Top1000_HipHop,Ja Rule - Living it Up.mp3,.mp3,4874226,4.65
Top1000_HipHop,Ja Rule - Mesmerize ft. Ashanti ft. Ashanti.mp3,.mp3,11867319,11.32
Top1000_HipHop,"Ja Rule - Put It On Me ft. Vita, Lil Mo.mp3",.mp3,9436647,9.0
Top1000_HipHop,Jadakiss - Why ft. Anthony Hamilton.mp3,.mp3,8377922,7.99
Top1000_HipHop,Jagged Edge - Lets Get Married ft. Reverend Run.mp3,.mp3,7378719,7.04
Top1000_HipHop,Jay-Z & Kanye West - Ni＊＊as In Paris.mp3,.mp3,7715874,7.36
Top1000_HipHop,JAŸ-Z - Big Pimpin ft. UGK.mp3,.mp3,10174444,9.7
Top1000_HipHop,JAŸ-Z - Dirt Off Your Shoulder.mp3,.mp3,6556610,6.25
Top1000_HipHop,JAŸ-Z - Song Cry.mp3,.mp3,10018098,9.55
Top1000_HipHop,Jedi Mind Tricks - ＂Heavy Metal Kings＂.mp3,.mp3,9379031,8.94
Top1000_HipHop,Jedi Mind Tricks - ＂I Who Have Nothing＂.mp3,.mp3,7302458,6.96
Top1000_HipHop,Jedi Mind Tricks - ＂Uncommon Valor： A Vietnam Story＂.mp3,.mp3,7924125,7.56
Top1000_HipHop,Jeezy - My Hood.mp3,.mp3,8295367,7.91
Top1000_HipHop,Jeezy - Soul Survivor ft. Akon.mp3,.mp3,8758763,8.35
Top1000_HipHop,Jeru The Damaja - Come Clean.mp3,.mp3,7373312,7.03
Top1000_HipHop,Jeru The Damaja - Me Or The Papes.mp3,.mp3,6258081,5.97
Top1000_HipHop,Jeru The Damaja - Ya Playin Yaself.mp3,.mp3,12967752,12.37
Top1000_HipHop,Joe Budden - Pray For Me LYRICS.mp3,.mp3,7862506,7.5
Top1000_HipHop,JT MONEY - ho problems.mp3,.mp3,6485200,6.18
Top1000_HipHop,Jurassic 5 - Whats Golden.mp3,.mp3,6696350,6.39
Top1000_HipHop,Juvenile - 400 Degreez.mp3,.mp3,8313459,7.93
Top1000_HipHop,Juvenile - Back That Ass Up.mp3,.mp3,8853704,8.44
Top1000_HipHop,Juvenile - U Understand.mp3,.mp3,8236006,7.85
Top1000_HipHop,K Carbon - What They Like.mp3,.mp3,5700613,5.44
Top1000_HipHop,Kanye West - All Falls Down ft. Syleena Johnson.mp3,.mp3,7800764,7.44
Top1000_HipHop,Kanye West - Gold Digger ft. Jamie Foxx.mp3,.mp3,6275694,5.98
Top1000_HipHop,Kanye West - Jesus Walks.mp3,.mp3,7359549,7.02
Top1000_HipHop,Kanye West - Through The Wire.mp3,.mp3,7381714,7.04
Top1000_HipHop,Kanye West - Touch The Sky ft. Lupe Fiasco.mp3,.mp3,9810915,9.36
Top1000_HipHop,Keith Murray-Most Beautifullest Thing In This World.mp3,.mp3,4565122,4.35
Top1000_HipHop,Kendrick Lamar - Alright.mp3,.mp3,12605400,12.02
Top1000_HipHop,"Kendrick Lamar - Bitch, Dont Kill My Vibe.mp3",.mp3,10173159,9.7
Top1000_HipHop,Kendrick Lamar - King Kunta.mp3,.mp3,7574396,7.22
Top1000_HipHop,Kendrick Lamar - Swimming Pools.mp3,.mp3,7251744,6.92
Top1000_HipHop,Kool G Rap & DJ Polo - Ill Street Blues.mp3,.mp3,7914901,7.55
Top1000_HipHop,Kool G Rap & DJ Polo - On The Run.mp3,.mp3,7924123,7.56
Top1000_HipHop,Kool G Rap & DJ Polo - Road To The Riches.mp3,.mp3,7814160,7.45
Top1000_HipHop,Kool G Rap - Men at Work.mp3,.mp3,8995669,8.58
Top1000_HipHop,Kool Moe Dee - Death Blow.mp3,.mp3,9718502,9.27
Top1000_HipHop,Kool Moe Dee - How Ya Like Me Now.mp3,.mp3,8610472,8.21
Top1000_HipHop,Kool Moe Dee - I Go to Work.mp3,.mp3,9575820,9.13
Top1000_HipHop,Kris Kross - Jump.mp3,.mp3,6287275,6.0
Top1000_HipHop,KRS-One - Sound of da Police.mp3,.mp3,6654885,6.35
Top1000_HipHop,KRS-One - Step Into A World.mp3,.mp3,8148294,7.77
Top1000_HipHop,Kurtis Blow-The Breaks.mp3,.mp3,15084765,14.39
Top1000_HipHop,L.O.X. - Wild Out.mp3,.mp3,7135509,6.8
Top1000_HipHop,"L.O.X., Drag-On, Eve - Ryde Or Die, Chick.mp3",.mp3,7958611,7.59
Top1000_HipHop,Lauryn Hill - Lost Ones.mp3,.mp3,8670474,8.27
Top1000_HipHop,LET＂S GO-feat. twista lil jon and Trick Daddy.mp3,.mp3,6446758,6.15
Top1000_HipHop,Lil Jon & The East Side Boyz - Get Low.mp3,.mp3,11852237,11.3
Top1000_HipHop,Lil Kim - Crush On You Explicit Version.mp3,.mp3,6165704,5.88
Top1000_HipHop,Lil Kim - Queen B＊tch HD.mp3,.mp3,6170014,5.88
Top1000_HipHop,Lil Kim - The Jump Off.mp3,.mp3,8348393,7.96
Top1000_HipHop,Lil Kim ft. Lil Cease - Crush On You.mp3,.mp3,7526724,7.18
Top1000_HipHop,"Lil Kim ft. Missy Elliott, Da Brat, Left Eye, Angie Martinez - Not Tonight.mp3",.mp3,8835176,8.43
Top1000_HipHop,Lil Wayne - Earthquake.mp3,.mp3,6471591,6.17
Top1000_HipHop,Lin Que ＂Let It Fall＂.mp3,.mp3,6026016,5.75
Top1000_HipHop,Little Brother - Atari 2600.mp3,.mp3,5034744,4.8
Top1000_HipHop,Little Brother - Lovin It.mp3,.mp3,7524628,7.18
Top1000_HipHop,LL COOL J - Around The Way Girl.mp3,.mp3,8971384,8.56
Top1000_HipHop,LL COOL J - Doin It.mp3,.mp3,7971803,7.6
Top1000_HipHop,LL COOL J - I Need Love.mp3,.mp3,9503592,9.06
Top1000_HipHop,LL Cool J - I Shot Ya Remix.mp3,.mp3,7533770,7.18
Top1000_HipHop,LL COOL J - Im Bad.mp3,.mp3,10094473,9.63
Top1000_HipHop,LL COOL J - Mama Said Knock You Out.mp3,.mp3,9536135,9.09
Top1000_HipHop,LL Cool J-Rock The Bells.mp3,.mp3,6450271,6.15
Top1000_HipHop,Lords Of The Underground - Chief Rocka.mp3,.mp3,8598904,8.2
Top1000_HipHop,"Lost Boyz - Jeeps, Lex Coups, Bimaz & Benz.mp3",.mp3,6725781,6.41
Top1000_HipHop,Lost Boyz - Lifestyles Of The Rich And Shameless.mp3,.mp3,7288790,6.95
Top1000_HipHop,Lost Boyz - Renee.mp3,.mp3,8757548,8.35
Top1000_HipHop,Luchini AKA This Is It.mp3,.mp3,9398959,8.96
Top1000_HipHop,Ludacris - Act A Fool.mp3,.mp3,9394443,8.96
Top1000_HipHop,Ludacris - Get Back.mp3,.mp3,11542677,11.01
Top1000_HipHop,"Ludacris - Move B＊＊＊H ft. Mystikal, I-20.mp3",.mp3,7497558,7.15
Top1000_HipHop,Ludacris - Southern Hospitality ft. Pharrell.mp3,.mp3,9224490,8.8
Top1000_HipHop,Ludacris - Whats Your Fantasy ft. Shawnna.mp3,.mp3,9009916,8.59
Top1000_HipHop,Luniz - I Got 5 On It Lyrics in discription..mp3,.mp3,7859376,7.5
Top1000_HipHop,LUNIZ - I GOT 5 ON IT.mp3,.mp3,8239915,7.86
Top1000_HipHop,Lupe Fiasco - Daydreamin.mp3,.mp3,7275071,6.94
Top1000_HipHop,"Lupe Fiasco - Kick, Push.mp3",.mp3,9137144,8.71
Top1000_HipHop,Lupe Fiasco - The Show Goes On.mp3,.mp3,8228547,7.85
Top1000_HipHop,Lupe Fiasco - Words I Never Said ft. Skylar Grey.mp3,.mp3,10925645,10.42
Top1000_HipHop,M.C. Hammer - U Cant Touch This.mp3,.mp3,9526933,9.09
Top1000_HipHop,M.O.P - World Famous.mp3,.mp3,5836379,5.57
Top1000_HipHop,M.O.P. - How About Some Hardcore.mp3,.mp3,6979149,6.66
Top1000_HipHop,Madvillain - All Caps.mp3,.mp3,4361497,4.16
Top1000_HipHop,Main Source - Fakin The Funk.mp3,.mp3,7058876,6.73
Top1000_HipHop,Main Source - Looking At The Front Door.mp3,.mp3,7722025,7.36
Top1000_HipHop,Major Lazer - Cold Water.mp3,.mp3,6312014,6.02
Top1000_HipHop,Makaveli - Hail Mary ft. The Outlawz.mp3,.mp3,11190318,10.67
Top1000_HipHop,Mariah Carey - Fantasy ft. O.D.B..mp3,.mp3,9030499,8.61
Top1000_HipHop,Mark Morrison - Return of the Mack.mp3,.mp3,7705159,7.35
Top1000_HipHop,Marley Marl - The Symphony.mp3,.mp3,8403605,8.01
Top1000_HipHop,Master P - Make Em Say Uhh.mp3,.mp3,10496095,10.01
Top1000_HipHop,MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,.mp3,10424606,9.94
Top1000_HipHop,MC Eiht - Straight Up Menace.mp3,.mp3,8031489,7.66
Top1000_HipHop,MC Eiht - Thuggin It Up.mp3,.mp3,8090754,7.72
Top1000_HipHop,"Mc Eiht, Spice 1 & Redman - Nuthin But The Gangsta.mp3",.mp3,8795470,8.39
Top1000_HipHop,MC Lyte - Cha Cha Cha.mp3,.mp3,4970707,4.74
Top1000_HipHop,MC Lyte - Paper Thin.mp3,.mp3,7187091,6.85
Top1000_HipHop,MC Lyte - Poor Georgie.mp3,.mp3,7486078,7.14
Top1000_HipHop,MC Lyte 10% Diss.mp3,.mp3,7862368,7.5
Top1000_HipHop,MC Shan - The Bridge.mp3,.mp3,12499020,11.92
Top1000_HipHop,Method Man & Redman - How High Part 2.mp3,.mp3,8141838,7.76
Top1000_HipHop,Method Man - All I Need ft. Mary J. Blige.mp3,.mp3,8612144,8.21
Top1000_HipHop,Method Man - Bring The Pain.mp3,.mp3,5879403,5.61
Top1000_HipHop,"Method Man, Redman - Da Rockwilder.mp3",.mp3,4828648,4.6
Top1000_HipHop,"Method Man, Redman - Mrs. International ft. Erick Sermon.mp3",.mp3,7146565,6.82
Top1000_HipHop,MF DOOM - Doomsday RIP.mp3,.mp3,10637887,10.15
Top1000_HipHop,MF Doom-Rhymes Like Dimes.mp3,.mp3,8186684,7.81
Top1000_HipHop,Mike Jones feat. Slim Thug and Paul Wall - Still Tippin.mp3,.mp3,7724494,7.37
Top1000_HipHop,Missy Elliott - Get Ur Freak On.mp3,.mp3,8611378,8.21
Top1000_HipHop,Missy Elliott - Lose Control.mp3,.mp3,7871533,7.51
Top1000_HipHop,Missy Elliott - The Rain.mp3,.mp3,8990311,8.57
Top1000_HipHop,Missy Elliott - Work It.mp3,.mp3,8254169,7.87
Top1000_HipHop,Mobb Deep - Animal Instinct.mp3,.mp3,6629629,6.32
Top1000_HipHop,Mobb Deep - Quiet Storm ft. Lil' Kim (Official Video) ft. Lil' Kim.mp3,.mp3,8909213,8.5
Top1000_HipHop,Mobb Deep - Shook Ones Pt. 1.mp3,.mp3,7073361,6.75
Top1000_HipHop,"Mobb Deep - Shook Ones, Pt. II.mp3",.mp3,9218790,8.79
Top1000_HipHop,Mobb Deep - Survival of the Fittest.mp3,.mp3,7851201,7.49
Top1000_HipHop,"Mobb Deep, Nas & Raekwon - Eye For an Eye.mp3",.mp3,7468645,7.12
Top1000_HipHop,Momurda.mp3,.mp3,12689501,12.1
Top1000_HipHop,Montell Jordan - This Is How We Do It.mp3,.mp3,8050852,7.68
Top1000_HipHop,Mos Def - Mathematics.mp3,.mp3,6051436,5.77
Top1000_HipHop,Mos Def - Ms. Fat Booty.mp3,.mp3,7126703,6.8
Top1000_HipHop,Mystikal - Here I Go.mp3,.mp3,9319305,8.89
Top1000_HipHop,Mystikal - I Smell Smoke.mp3,.mp3,5751274,5.48
Top1000_HipHop,Mystikal - Shake It Fast.mp3,.mp3,8428169,8.04
Top1000_HipHop,Mystikal - The Man Right Chea.mp3,.mp3,7182116,6.85
Top1000_HipHop,N.O.R.E. - Nothin.mp3,.mp3,8972708,8.56
Top1000_HipHop,N.W.A. - 100 Miles And Runnin.mp3,.mp3,10180317,9.71
Top1000_HipHop,N.W.A. - Appetite For Destruction.mp3,.mp3,7627346,7.27
Top1000_HipHop,N.W.A. - Boys In the Hood.mp3,.mp3,10600958,10.11
Top1000_HipHop,N.W.A. - Express Yourself.mp3,.mp3,10777668,10.28
Top1000_HipHop,N.W.A. - Fuk Da Police.mp3,.mp3,10131671,9.66
Top1000_HipHop,N.W.A. - Straight Outta Compton.mp3,.mp3,9006150,8.59
Top1000_HipHop,N2Deep - Back To The Hotel.mp3,.mp3,7877515,7.51
Top1000_HipHop,Nas - Ether.mp3,.mp3,9333333,8.9
Top1000_HipHop,Nas - Hate Me Now ft. Puff Daddy.mp3,.mp3,9466885,9.03
Top1000_HipHop,Nas - If I Ruled the World ft. Lauryn Hill.mp3,.mp3,9807118,9.35
Top1000_HipHop,Nas - It Ain't Hard To Tell (Official Video).mp3,.mp3,6479931,6.18
Top1000_HipHop,Nas - N.Y. State of Mind.mp3,.mp3,9192868,8.77
Top1000_HipHop,Nas - Nas Is Like.mp3,.mp3,7716077,7.36
Top1000_HipHop,Nas - One Love.mp3,.mp3,9788730,9.34
Top1000_HipHop,Nas - One Mic.mp3,.mp3,8321992,7.94
Top1000_HipHop,Nas - The World Is Yours.mp3,.mp3,7692588,7.34
Top1000_HipHop,"Nas, AZ, Cormega, Foxy Brown - Affirmative Action.mp3",.mp3,8003685,7.63
Top1000_HipHop,Naughty by Nature - Craziest.mp3,.mp3,9475604,9.04
Top1000_HipHop,Naughty By Nature - Everythings Gonna Be Alright.mp3,.mp3,8612706,8.21
Top1000_HipHop,Naughty by Nature - Feel Me Flow.mp3,.mp3,9518098,9.08
Top1000_HipHop,Naughty by Nature - Hip Hop Hooray.mp3,.mp3,10091024,9.62
Top1000_HipHop,Naughty By Nature - Jamboree ft. Zhané.mp3,.mp3,8095082,7.72
Top1000_HipHop,Naughty By Nature - O.P.P..mp3,.mp3,9043221,8.62
Top1000_HipHop,Nelly - Country Grammar.mp3,.mp3,8375212,7.99
Top1000_HipHop,Nelly - Hot In Herre.mp3,.mp3,8483255,8.09
Top1000_HipHop,Nelly - My Place ft. Jaheim.mp3,.mp3,9533654,9.09
Top1000_HipHop,Never Seen a Man Cry - Scarface.mp3,.mp3,5985616,5.71
Top1000_HipHop,No Vaseline.mp3,.mp3,7208596,6.87
Top1000_HipHop,Notorious B.I.G. & Lil Kim - Get Money.mp3,.mp3,8945254,8.53
Top1000_HipHop,"Notorious B.I.G., Lil Kim & Lil Cease - Players Anthem.mp3",.mp3,7783656,7.42
Top1000_HipHop,Notorious Thugs.mp3,.mp3,13109915,12.5
Top1000_HipHop,Nujabes - Feather.mp3,.mp3,4314938,4.12
Top1000_HipHop,Obie Trice feat.Eminem - Rap Name.mp3,.mp3,7815726,7.45
Top1000_HipHop,Obie Trice ft. Eminem - Lady.mp3,.mp3,8812775,8.4
Top1000_HipHop,Ol Dirty Bastard - Brooklyn Zoo.mp3,.mp3,8149472,7.77
Top1000_HipHop,Ol Dirty Bastard - Shimmy Shimmy Ya.mp3,.mp3,7393221,7.05
